what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1769069719329
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1769069719340
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1769069726714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769069727041
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1769069727681
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1769069727686
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1769069729263
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1769069729265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769069731927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769069742842
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1769069742879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769069754281
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1769069762995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769069763360
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1769069763787
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769069763867
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769069763996
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1769069764412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769069766433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769069904443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769069907020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769069984718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769069992899
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1769069994863
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769070003406
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1769070008475
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1769070029198
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1769070029214
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769070029214
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769070030368
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070032454
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769070036675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070036736
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1769070036745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070041841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070068505
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769070068615
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769070068660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769070073850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769070077373
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769070080635
started,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1769070080768
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769070081020
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769070087628
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769070090783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769070091103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070094770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070127007
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769070128605
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769070132855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769070132956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070136019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070179417
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769070180733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070185403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070190533
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769070194127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070202365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070269320
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1769070269329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070273127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070354434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070359487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070376889
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1769070376900
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769070380535
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769070384815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769070405090
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769070406255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070418194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070430763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070439189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070454173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070455195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070723514
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769070728628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070756646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070934475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070942287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070950773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769070953898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769071139143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769071247283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769071388232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769071392075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769071568059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769071579083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769071923596
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769071932204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769071935960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769071948898
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769071948965
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769071949009
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769071961003
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769071963098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769071968254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072036805
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769072036829
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769072040556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769072045354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769072047514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769072096508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072098953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072185312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072191148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072425967
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072438583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072451698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072453255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072468229
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769072536809
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769072554393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769072587402
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769072589653
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072600700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072715448
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769072717358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072720266
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769072722127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072722177
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1769072722190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072724266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072781014
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769072781039
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769072799932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072818011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072954477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072956566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072960758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769072974787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769072976611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073022468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073024652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073206900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073207421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769073220315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073225020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073257107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769073259118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769073260745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073282007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073285590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073300302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073305186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073307775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073318869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769073325938
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769073334022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073334073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073340512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769073341477
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769073343557
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073343579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073345628
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769073364883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769073367657
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769073369506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073372205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073379532
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769073384269
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073384287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073386586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769073392034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073393971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073424252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769073437967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769073447549
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769073448914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073448937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073451853
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1769073460548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769073481665
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769073483935
